Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
P3;Playdown;Exterieur;Victoire;Saint-Amand;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;30;67;0,447761194;21;38;0,552631579;9;29;0,310344828;13;17;0,764705882;25;28;10;22;27;31;16;82;10;32;42;22;17;9;2;1;23;18;0;99;;TOTAUX EQUIPE
P4;Playdown;Domicile;Defaite;Landerneau;;Starter;N. Brochant;31;15;0,25;31,25;4;10;0,4;4;7;0,571428571;0;3;0;1;2;0,5;;;;;;;;9;0;2;2;1;1;2;0;0;3;2;-5;6;1;N. Brochant
P4;Playdown;Domicile;Defaite;Landerneau;Capitaine;Starter;A. Bouderra;20;53;0,88;20,88;1;4;0,25;1;2;0,5;0;2;0;0;0;;;;;;;;;2;0;1;1;7;2;1;0;1;2;1;-9;6;4;A. Bouderra(C)
P4;Playdown;Domicile;Defaite;Landerneau;;Starter;S. Chevaugeon;21;44;0,73;21,73;3;8;0,375;2;3;0,666666667;1;5;0,2;3;4;0,75;;;;;;;;10;0;2;2;3;0;1;0;0;2;5;2;10;10;S. Chevaugeon
P4;Playdown;Domicile;Defaite;Landerneau;;Starter;J. Walker;37;1;0,02;37,02;9;14;0,642857143;6;7;0,857142857;3;7;0,428571429;2;3;0,666666667;;;;;;;;23;2;3;5;0;3;2;0;0;3;3;-10;21;40;J. Walker
P4;Playdown;Domicile;Defaite;Landerneau;;Starter;L. Scherf;18;31;0,52;18,52;2;6;0,333333333;1;3;0,333333333;1;3;0,333333333;0;0;;;;;;;;;5;0;2;2;2;2;0;1;0;3;0;0;4;77;L. Scherf
P4;Playdown;Domicile;Defaite;Landerneau;;Banc;O. Bankole;27;1;0,02;27,02;4;9;0,444444444;3;5;0,6;1;4;0,25;0;1;0;;;;;;;;9;0;3;3;0;2;0;0;0;2;3;-17;4;0;O. Bankole
P4;Playdown;Domicile;Defaite;Landerneau;;Banc;A. Gaye;11;39;0,65;11,65;1;4;0,25;1;4;0,25;0;0;;0;0;;;;;;;;;2;1;3;4;3;1;0;0;0;2;0;-4;5;3;A. Gaye
P4;Playdown;Domicile;Defaite;Landerneau;;Banc;Z. Morrison;12;49;0,82;12,82;2;3;0,666666667;2;3;0,666666667;0;0;;1;3;0,333333333;;;;;;;;5;2;3;5;0;0;0;1;0;3;3;-6;8;7;Z. Morrison
P4;Playdown;Domicile;Defaite;Landerneau;;Banc;A. Studer;19;7;0,12;19,12;3;5;0,6;3;4;0,75;0;1;0;0;0;;;;;;;;;6;1;3;4;5;6;1;0;0;4;2;-1;8;9;A. Studer
