Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
21;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;L. Bussiere;5;38;0,63;5,63;0;2;0;0;0;;0;2;0;0;0;;;;;;;;;0;0;1;1;0;1;1;0;0;0;0;-1;-1;28;L. Bussiere
21;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;;;;;32;64;0,5;27;44;0,613636364;5;20;0,25;12;16;0,75;17;36;5;6;28;9;7;81;8;23;31;23;14;6;2;3;25;14;0;93;;TOTAUX EQUIPE
22;Championat de France;Domicile;Victoire;Landerneau;;Starter;A. Peterson;23;15;0,25;23,25;7;11;0,636363636;5;8;0,625;2;3;0,666666667;2;2;1;;;;;;;;18;0;2;2;5;0;1;0;1;0;3;19;22;1;A. Peterson
22;Championat de France;Domicile;Victoire;Landerneau;;Starter;A. Salvadores;16;56;0,93;16,93;1;7;0,142857143;1;4;0,25;0;3;0;1;4;0,25;;;;;;;;3;0;3;3;3;0;2;0;0;1;2;9;2;8;A. Salvadores
22;Championat de France;Domicile;Victoire;Landerneau;Capitaine;Starter;M. Djaldi-Tabdi;18;16;0,27;18,27;4;6;0,666666667;4;6;0,666666667;0;0;;0;0;;;;;;;;;8;1;4;5;0;2;0;2;0;2;0;20;11;14;M. Djaldi-Tabdi(C)
22;Championat de France;Domicile;Victoire;Landerneau;;Starter;L. Geiselsoder;18;32;0,53;18,53;5;9;0,555555556;5;8;0,625;0;1;0;1;1;1;;;;;;;;11;3;5;8;2;1;0;0;0;3;3;19;16;15;L. Geiselsoder
22;Championat de France;Domicile;Victoire;Landerneau;;Starter;K. Chery;19;10;0,17;19,17;3;7;0,428571429;2;4;0,5;1;3;0,333333333;2;2;1;;;;;;;;9;2;2;4;1;0;0;1;0;0;1;17;11;97;K. Chery
22;Championat de France;Domicile;Victoire;Landerneau;;Banc;S. Fuehring;20;7;0,12;20,12;7;10;0,7;6;8;0,75;1;2;0,5;5;5;1;;;;;;;;20;2;3;5;0;0;0;0;0;0;4;13;22;3;S. Fuehring
22;Championat de France;Domicile;Victoire;Landerneau;;Banc;C. Latil;1;37;0,62;1,62;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;4;C. Latil
22;Championat de France;Domicile;Victoire;Landerneau;;Banc;M. Pardon;15;26;0,43;15,43;1;2;0,5;1;2;0,5;0;0;;0;0;;;;;;;;;2;3;4;7;6;3;0;1;0;2;0;14;12;5;M. Pardon
22;Championat de France;Domicile;Victoire;Landerneau;;Banc;T. Heleno;3;54;0,9;3,9;0;1;0;0;0;;0;1;0;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-2;-1;7;T. Heleno
22;Championat de France;Domicile;Victoire;Landerneau;;Banc;S. Macquet;21;28;0,47;21,47;2;4;0,5;2;2;1;0;2;0;2;4;0,5;;;;;;;;6;0;8;8;0;0;0;0;0;3;2;15;10;13;S. Macquet
22;Championat de France;Domicile;Victoire;Landerneau;;Banc;Y. Ewodo;20;50;0,83;20,83;2;6;0,333333333;2;4;0,5;0;2;0;0;0;;;;;;;;;4;0;2;2;3;3;2;0;0;1;1;17;4;16;Y. Ewodo
22;Championat de France;Domicile;Victoire;Landerneau;;Banc;L. Bussiere;20;29;0,48;20,48;5;6;0,833333333;2;3;0,666666667;3;3;1;0;1;0;;;;;;;;13;1;1;2;0;2;1;0;0;1;1;28;12;28;L. Bussiere
22;Championat de France;Domicile;Victoire;Landerneau;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;37;69;0,536231884;30;49;0,612244898;7;20;0,35;13;19;0,684210526;18;52;18;8;45;39;11;94;14;36;50;20;13;6;4;1;13;17;0;123;;TOTAUX EQUIPE
1/4 finale Aller;Playoff;Exterieur;Victoire;Lyon Asvel Féminin;;Starter;A. Peterson;20;47;0,78;20,78;4;5;0,8;2;2;1;2;3;0,666666667;3;3;1;;;;;;;;13;1;0;1;2;2;0;0;0;2;3;16;13;1;A. Peterson
1/4 finale Aller;Playoff;Exterieur;Victoire;Lyon Asvel Féminin;;Starter;A. Salvadores;20;40;0,67;20,67;1;8;0,125;1;7;0,142857143;0;1;0;0;0;;;;;;;;;2;1;6;7;2;0;0;1;1;0;1;0;5;8;A. Salvadores
1/4 finale Aller;Playoff;Exterieur;Victoire;Lyon Asvel Féminin;Capitaine;Starter;M. Djaldi-Tabdi;16;3;0,05;16,05;3;8;0,375;2;6;0,333333333;1;2;0,5;4;4;1;;;;;;;;11;2;0;2;0;0;2;3;0;3;2;24;13;14;M. Djaldi-Tabdi(C)
1/4 finale Aller;Playoff;Exterieur;Victoire;Lyon Asvel Féminin;;Starter;L. Geiselsoder;24;50;0,83;24,83;2;10;0,2;1;6;0,166666667;1;4;0,25;0;0;;;;;;;;;5;3;3;6;1;2;0;2;0;1;0;21;4;15;L. Geiselsoder
1/4 finale Aller;Playoff;Exterieur;Victoire;Lyon Asvel Féminin;;Starter;K. Chery;18;31;0,52;18,52;4;6;0,666666667;2;3;0,666666667;2;3;0,666666667;0;0;;;;;;;;;10;2;5;7;0;1;1;0;0;2;1;12;15;97;K. Chery
1/4 finale Aller;Playoff;Exterieur;Victoire;Lyon Asvel Féminin;;Banc;S. Fuehring;26;24;0,4;26,4;4;10;0,4;4;7;0,571428571;0;3;0;4;4;1;;;;;;;;12;0;5;5;2;1;1;0;0;2;4;3;13;3;S. Fuehring
1/4 finale Aller;Playoff;Exterieur;Victoire;Lyon Asvel Féminin;;Banc;M. Pardon;21;39;0,65;21,65;6;6;1;6;6;1;0;0;;4;5;0,8;;;;;;;;16;0;3;3;7;1;1;1;0;3;4;10;26;5;M. Pardon
1/4 finale Aller;Playoff;Exterieur;Victoire;Lyon Asvel Féminin;;Banc;S. Macquet;12;43;0,72;12,72;1;3;0,333333333;1;3;0,333333333;0;0;;0;0;;;;;;;;;2;1;0;1;1;2;0;0;0;1;0;-4;0;13;S. Macquet
1/4 finale Aller;Playoff;Exterieur;Victoire;Lyon Asvel Féminin;;Banc;Y. Ewodo;22;10;0,17;22,17;3;6;0,5;2;2;1;1;4;0,25;0;0;;;;;;;;;7;1;1;2;4;1;0;0;0;3;2;12;9;16;Y. Ewodo
1/4 finale Aller;Playoff;Exterieur;Victoire;Lyon Asvel Féminin;;Banc;L. Bussiere;16;13;0,22;16,22;4;4;1;1;1;1;3;3;1;0;0;;;;;;;;;11;0;1;1;0;3;1;0;0;0;0;16;10;28;L. Bussiere
1/4 finale Aller;Playoff;Exterieur;Victoire;Lyon Asvel Féminin;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;32;66;0,484848485;22;43;0,511627907;10;23;0,434782609;15;16;0,9375;13;30;18;10;48;26;18;89;13;28;41;19;14;6;7;1;17;17;0;113;;TOTAUX EQUIPE
1/4 finale Retour;Playoff;Domicile;Victoire;Lyon Asvel Féminin;;Starter;A. Peterson;22;26;0,43;22,43;7;11;0,636363636;5;5;1;2;6;0,333333333;2;2;1;;;;;;;;18;2;0;2;6;1;0;0;0;0;5;21;21;1;A. Peterson
1/4 finale Retour;Playoff;Domicile;Victoire;Lyon Asvel Féminin;;Starter;A. Salvadores;19;47;0,78;19,78;3;7;0,428571429;3;3;1;0;4;0;0;0;;;;;;;;;6;2;3;5;2;2;2;0;0;1;0;0;9;8;A. Salvadores
1/4 finale Retour;Playoff;Domicile;Victoire;Lyon Asvel Féminin;Capitaine;Starter;M. Djaldi-Tabdi;22;40;0,67;22,67;4;7;0,571428571;4;4;1;0;3;0;0;0;;;;;;;;;8;2;2;4;1;1;0;1;0;2;2;18;10;14;M. Djaldi-Tabdi(C)
1/4 finale Retour;Playoff;Domicile;Victoire;Lyon Asvel Féminin;;Starter;L. Geiselsoder;20;34;0,57;20,57;4;6;0,666666667;4;6;0,666666667;0;0;;0;2;0;;;;;;;;8;0;6;6;3;2;1;0;0;2;1;16;12;15;L. Geiselsoder
1/4 finale Retour;Playoff;Domicile;Victoire;Lyon Asvel Féminin;;Starter;K. Chery;19;2;0,03;19,03;2;7;0,285714286;1;3;0,333333333;1;4;0,25;2;2;1;;;;;;;;7;3;4;7;4;0;1;0;1;1;1;32;14;97;K. Chery
1/4 finale Retour;Playoff;Domicile;Victoire;Lyon Asvel Féminin;;Banc;S. Fuehring;18;57;0,95;18,95;5;6;0,833333333;3;4;0,75;2;2;1;1;2;0,5;;;;;;;;13;1;0;1;0;2;1;0;0;1;2;5;11;3;S. Fuehring
1/4 finale Retour;Playoff;Domicile;Victoire;Lyon Asvel Féminin;;Banc;M. Pardon;22;20;0,33;22,33;1;7;0,142857143;1;4;0,25;0;3;0;0;0;;;;;;;;;2;0;1;1;5;1;3;0;0;0;0;-1;4;5;M. Pardon
1/4 finale Retour;Playoff;Domicile;Victoire;Lyon Asvel Féminin;;Banc;S. Macquet;17;49;0,82;17,82;2;7;0,285714286;2;7;0,285714286;0;0;;3;3;1;;;;;;;;7;2;2;4;0;2;0;0;0;0;3;-1;4;13;S. Macquet
1/4 finale Retour;Playoff;Domicile;Victoire;Lyon Asvel Féminin;;Banc;Y. Ewodo;16;40;0,67;16,67;0;4;0;0;2;0;0;2;0;0;0;;;;;;;;;0;0;1;1;2;3;2;0;0;1;1;-10;-2;16;Y. Ewodo
1/4 finale Retour;Playoff;Domicile;Victoire;Lyon Asvel Féminin;;Banc;L. Bussiere;19;45;0,75;19,75;5;10;0,5;5;6;0,833333333;0;4;0;0;0;;;;;;;;;10;3;3;6;5;3;1;0;0;1;0;15;14;28;L. Bussiere
1/4 finale Retour;Playoff;Domicile;Victoire;Lyon Asvel Féminin;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;33;72;0,458333333;28;44;0,636363636;5;28;0,178571429;8;11;0,727272727;28;46;14;8;32;24;14;79;17;25;42;28;19;11;1;1;9;15;0;100;;TOTAUX EQUIPE
1/2 finale Aller;Playoff;Exterieur;Defaite;Tarbes;;Starter;A. Peterson;28;11;0,18;28,18;4;7;0,571428571;4;7;0,571428571;0;0;;5;5;1;;;;;;;;13;0;3;3;1;4;1;0;0;2;5;-9;11;1;A. Peterson
1/2 finale Aller;Playoff;Exterieur;Defaite;Tarbes;Capitaine;Starter;M. Djaldi-Tabdi;21;25;0,42;21,42;4;7;0,571428571;4;5;0,8;0;2;0;2;3;0,666666667;;;;;;;;10;1;5;6;0;4;2;0;0;3;2;0;10;14;M. Djaldi-Tabdi(C)
1/2 finale Aller;Playoff;Exterieur;Defaite;Tarbes;;Starter;L. Geiselsoder;23;19;0,32;23,32;4;10;0,4;4;8;0,5;0;2;0;0;0;;;;;;;;;8;2;4;6;2;1;1;2;0;2;0;-16;12;15;L. Geiselsoder
1/2 finale Aller;Playoff;Exterieur;Defaite;Tarbes;;Starter;Y. Ewodo;23;14;0,23;23,23;4;5;0,8;2;2;1;2;3;0,666666667;0;0;;;;;;;;;10;1;1;2;0;3;0;0;0;3;0;2;8;16;Y. Ewodo
1/2 finale Aller;Playoff;Exterieur;Defaite;Tarbes;;Starter;K. Chery;24;22;0,37;24,37;2;3;0,666666667;2;2;1;0;1;0;1;4;0,25;;;;;;;;5;3;2;5;2;1;1;0;0;0;2;-11;8;97;K. Chery
1/2 finale Aller;Playoff;Exterieur;Defaite;Tarbes;;Banc;S. Fuehring;28;9;0,15;28,15;2;8;0,25;2;5;0,4;0;3;0;0;0;;;;;;;;;4;0;7;7;2;0;0;0;0;2;3;8;7;3;S. Fuehring
1/2 finale Aller;Playoff;Exterieur;Defaite;Tarbes;;Banc;M. Pardon;24;20;0,33;24,33;1;10;0,1;1;9;0,111111111;0;1;0;1;2;0,5;;;;;;;;3;0;2;2;3;2;0;0;1;0;1;-15;-4;5;M. Pardon
1/2 finale Aller;Playoff;Exterieur;Defaite;Tarbes;;Banc;A. Salvadores;1;40;0,67;1,67;0;1;0;0;1;0;0;0;;0;0;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;-1;-2;8;A. Salvadores
1/2 finale Aller;Playoff;Exterieur;Defaite;Tarbes;;Banc;S. Macquet;7;7;0,12;7,12;0;2;0;0;2;0;0;0;;0;0;;;;;;;;;0;0;0;0;0;2;0;1;0;0;0;-2;-3;13;S. Macquet
1/2 finale Aller;Playoff;Exterieur;Defaite;Tarbes;;Banc;L. Bussiere;18;13;0,22;18,22;4;8;0,5;3;4;0,75;1;4;0,25;0;0;;;;;;;;;9;2;4;6;1;0;2;0;1;1;0;19;14;28;L. Bussiere
1/2 finale Aller;Playoff;Exterieur;Defaite;Tarbes;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;25;61;0,409836066;22;45;0,488888889;3;16;0,1875;9;14;0,642857143;10;38;17;8;16;6;15;62;12;30;42;11;19;7;3;2;13;13;0;65;;TOTAUX EQUIPE
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Starter;A. Peterson;28;20;0,33;28,33;7;14;0,5;7;12;0,583333333;0;2;0;3;3;1;;;;;;;;17;0;6;6;4;3;0;0;1;0;7;18;17;1;A. Peterson
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Starter;A. Salvadores;26;15;0,25;26,25;4;11;0,363636364;2;7;0,285714286;2;4;0,5;0;0;;;;;;;;;10;1;4;5;2;2;1;0;0;4;3;21;9;8;A. Salvadores
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;Capitaine;Starter;M. Djaldi-Tabdi;29;44;0,73;29,73;3;10;0,3;3;6;0,5;0;4;0;0;0;;;;;;;;;6;2;1;3;1;1;1;1;0;3;0;10;4;14;M. Djaldi-Tabdi(C)
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Starter;L. Geiselsoder;29;19;0,32;29,32;4;8;0,5;4;7;0,571428571;0;1;0;4;5;0,8;;;;;;;;12;1;9;10;4;4;3;1;0;3;4;15;21;15;L. Geiselsoder
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Starter;K. Chery;28;13;0,22;28,22;2;7;0,285714286;0;4;0;2;3;0,666666667;2;2;1;;;;;;;;8;4;7;11;2;2;0;1;0;1;2;14;15;97;K. Chery
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Banc;S. Fuehring;18;36;0,6;18,6;1;7;0,142857143;1;6;0,166666667;0;1;0;0;2;0;;;;;;;;2;1;0;1;3;1;0;0;0;1;2;-1;-3;3;S. Fuehring
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Banc;C. Latil;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;4;C. Latil
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Banc;M. Pardon;13;13;0,22;13,22;2;5;0,4;2;4;0,5;0;1;0;0;0;;;;;;;;;4;2;1;3;1;1;0;0;0;0;0;-5;4;5;M. Pardon
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Banc;T. Heleno;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;7;T. Heleno
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Banc;S. Macquet;2;21;0,35;2,35;0;1;0;0;1;0;0;0;;0;0;;;;;;;;;0;0;2;2;0;0;0;0;0;0;0;-2;1;13;S. Macquet
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Banc;Y. Ewodo;16;41;0,68;16,68;0;2;0;0;1;0;0;1;0;4;4;1;;;;;;;;4;0;2;2;1;0;0;0;0;1;2;-6;5;16;Y. Ewodo
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Banc;L. Bussiere;7;19;0,32;7,32;1;4;0,25;1;2;0,5;0;2;0;0;0;;;;;;;;;2;1;0;1;0;1;2;0;0;0;1;-9;1;28;L. Bussiere
1/2 finale Retour;Playoff;Domicile;Victoire;Tarbes;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;24;69;0,347826087;20;50;0,4;4;19;0,210526316;13;16;0,8125;22;32;12;7;12;11;12;65;15;33;48;18;15;7;3;1;13;21;0;78;;TOTAUX EQUIPE
Finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Starter;A. Peterson;29;2;0,03;29,03;1;6;0,166666667;0;5;0;1;1;1;5;5;1;;;;;;;;8;0;5;5;4;4;0;0;1;1;4;-4;8;1;A. Peterson
Finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Starter;A. Salvadores;26;19;0,32;26,32;4;7;0,571428571;1;3;0,333333333;3;4;0,75;3;4;0,75;;;;;;;;14;0;4;4;2;3;1;0;0;3;5;-2;14;8;A. Salvadores
Finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;Capitaine;Starter;M. Djaldi-Tabdi;25;15;0,25;25,25;5;11;0,454545455;3;7;0,428571429;2;4;0,5;0;0;;;;;;;;;12;2;3;5;1;1;0;0;0;3;1;-10;11;14;M. Djaldi-Tabdi(C)
Finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Starter;L. Geiselsoder;29;10;0,17;29,17;4;6;0,666666667;4;4;1;0;2;0;0;0;;;;;;;;;8;0;8;8;4;2;1;0;0;3;0;-4;17;15;L. Geiselsoder
Finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Starter;K. Chery;31;56;0,93;31,93;1;6;0,166666667;1;2;0,5;0;4;0;2;4;0,5;;;;;;;;4;1;3;4;2;1;0;1;0;3;2;-3;3;97;K. Chery
Finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;S. Fuehring;19;54;0,9;19,9;2;5;0,4;1;3;0,333333333;1;2;0,5;1;2;0,5;;;;;;;;6;1;4;5;1;2;0;0;0;2;4;3;6;3;S. Fuehring
Finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;M. Pardon;17;60;1;18;3;7;0,428571429;3;7;0,428571429;0;0;;2;4;0,5;;;;;;;;8;0;0;0;3;1;1;0;0;0;2;-3;5;5;M. Pardon
Finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;S. Macquet;5;41;0,68;5,68;0;1;0;0;1;0;0;0;;0;0;;;;;;;;;0;0;1;1;1;1;0;1;1;0;1;3;1;13;S. Macquet
Finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;Y. Ewodo;14;36;0,6;14,6;2;5;0,4;0;1;0;2;4;0,5;0;0;;;;;;;;;6;1;1;2;1;0;0;0;0;3;0;0;6;16;Y. Ewodo
Finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;L. Bussiere;0;6;0,1;0,1;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;28;L. Bussiere
Finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;22;54;0,407407407;13;33;0,393939394;9;21;0,428571429;13;19;0,684210526;5;20;4;10;20;14;9;66;7;33;40;19;16;3;2;2;18;19;0;76;;TOTAUX EQUIPE
Finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;A. Peterson;25;55;0,92;25,92;4;14;0,285714286;3;9;0,333333333;1;5;0,2;5;6;0,833333333;;;;;;;;14;2;4;6;8;4;2;0;1;1;5;-13;15;1;A. Peterson
Finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;A. Salvadores;19;51;0,85;19,85;2;5;0,4;1;1;1;1;4;0,25;0;1;0;;;;;;;;5;0;1;1;1;1;0;0;0;2;2;-33;2;8;A. Salvadores
Finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;Capitaine;Starter;M. Djaldi-Tabdi;11;20;0,33;11,33;3;3;1;3;3;1;0;0;;4;4;1;;;;;;;;10;0;2;2;0;0;0;1;0;5;3;-19;13;14;M. Djaldi-Tabdi(C)
Finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;L. Geiselsoder;21;25;0,42;21,42;1;6;0,166666667;1;3;0,333333333;0;3;0;3;4;0,75;;;;;;;;5;1;1;2;2;0;0;2;0;4;2;-24;5;15;L. Geiselsoder
Finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;K. Chery;23;22;0,37;23,37;3;12;0,25;3;9;0,333333333;0;3;0;5;6;0,833333333;;;;;;;;11;1;2;3;2;0;0;0;0;2;4;-15;6;97;K. Chery
Finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;S. Fuehring;25;23;0,38;25,38;4;7;0,571428571;3;5;0,6;1;2;0,5;2;2;1;;;;;;;;11;2;2;4;2;1;0;0;0;4;5;-6;13;3;S. Fuehring
Finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;M. Pardon;19;31;0,52;19,52;4;7;0,571428571;4;7;0,571428571;0;0;;0;0;;;;;;;;;8;0;2;2;6;6;1;0;0;2;0;-9;8;5;M. Pardon
Finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;S. Macquet;17;51;0,85;17,85;3;4;0,75;1;1;1;2;3;0,666666667;3;4;0,75;;;;;;;;11;1;6;7;1;1;0;0;1;3;2;-4;16;13;S. Macquet
Finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;Y. Ewodo;18;26;0,43;18,43;3;7;0,428571429;2;5;0,4;1;2;0,5;0;0;;;;;;;;;7;0;1;1;2;3;0;0;0;2;0;-9;3;16;Y. Ewodo
Finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;L. Bussiere;16;56;0,93;16,93;2;5;0,4;0;1;0;2;4;0,5;0;0;;;;;;;;;6;1;1;2;2;2;0;0;0;2;0;2;5;28;L. Bussiere
Finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;29;70;0,414285714;21;44;0,477272727;8;26;0,307692308;22;27;0,814814815;9;32;12;14;43;;9;88;12;24;36;26;19;3;3;2;27;23;0;91;;TOTAUX EQUIPE
1;Match des champions;Exterieur;Victoire;Lyon Asvel Féminin;;Starter;A. Peterson;24;14;0,23;24,23;3;9;0,333333333;1;2;0,5;2;7;0,285714286;4;6;0,666666667;;;;;;;;12;0;2;2;6;1;2;0;0;1;6;11;13;1;A. Peterson
1;Match des champions;Exterieur;Victoire;Lyon Asvel Féminin;;Starter;S. Fuehring;28;40;0,67;28,67;5;8;0,625;3;5;0,6;2;3;0,666666667;0;0;;;;;;;;;12;2;4;6;0;0;1;0;0;0;2;11;16;3;S. Fuehring
1;Match des champions;Exterieur;Victoire;Lyon Asvel Féminin;;Starter;A. Salvadores;26;48;0,8;26,8;7;15;0,466666667;6;11;0,545454545;1;4;0,25;3;3;1;;;;;;;;18;0;2;2;6;1;1;0;0;0;2;14;18;8;A. Salvadores
1;Match des champions;Exterieur;Victoire;Lyon Asvel Féminin;;Starter;L. Geiselsöder;21;35;0,58;21,58;4;6;0,666666667;3;4;0,75;1;2;0,5;0;0;;;;;;;;;9;4;2;6;1;1;1;2;0;3;0;12;16;15;L. Geiselsöder
1;Match des champions;Exterieur;Victoire;Lyon Asvel Féminin;;Starter;K. Chery;17;30;0,5;17,5;0;4;0;0;2;0;0;2;0;0;0;;;;;;;;;0;0;1;1;0;0;0;1;1;2;0;5;-2;97;K. Chery
1;Match des champions;Exterieur;Victoire;Lyon Asvel Féminin;;Banc;M. Pardon;24;21;0,35;24,35;2;9;0,222222222;0;4;0;2;5;0,4;3;4;0,75;;;;;;;;9;0;1;1;2;4;1;0;0;1;2;12;1;5;M. Pardon
1;Match des champions;Exterieur;Victoire;Lyon Asvel Féminin;;Banc;A. Diallo;8;12;0,2;8,2;0;3;0;0;1;0;0;2;0;0;0;;;;;;;;;0;0;1;1;1;0;0;0;0;1;0;-2;-1;10;A. Diallo
1;Match des champions;Exterieur;Victoire;Lyon Asvel Féminin;;Banc;S. Macquet;13;5;0,08;13,08;2;2;1;2;2;1;0;0;;0;0;;;;;;;;;4;3;3;6;0;1;0;1;0;4;0;6;10;13;S. Macquet
1;Match des champions;Exterieur;Victoire;Lyon Asvel Féminin;Capitaine;Banc;C. Djaldi-Tabdi;16;40;0,67;16,67;3;7;0,428571429;2;5;0,4;1;2;0,5;1;1;1;;;;;;;;8;5;1;6;0;1;0;0;1;4;2;5;9;14;C. Djaldi-Tabdi(C)
1;Match des champions;Exterieur;Victoire;Lyon Asvel Féminin;;Banc;Y. Ewodo;18;55;0,92;18,92;2;8;0,25;1;6;0,166666667;1;2;0,5;0;0;;;;;;;;;5;3;3;6;2;0;1;0;1;1;0;11;8;16;Y. Ewodo
1;Match des champions;Exterieur;Victoire;Lyon Asvel Féminin;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;28;71;0,394366197;18;42;0,428571429;10;29;0,344827586;11;14;0,785714286;15;30;16;4;26;20;9;77;19;22;41;18;9;7;4;3;17;14;0;92;;TOTAUX EQUIPE
