Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
14;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;P. Astier;28;23;0,38;28,38;2;6;0,333333333;1;3;0,333333333;1;3;0,333333333;4;4;1;;;;;;;;9;0;2;2;6;6;1;0;0;1;4;-9;8;18;P. Astier
14;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;C. Collin;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;20;C. Collin
14;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;K. Alexander;21;43;0,72;21,72;2;5;0,4;2;5;0,4;0;0;;5;5;1;;;;;;;;9;2;1;3;0;2;2;0;0;4;5;-6;9;40;K. Alexander
14;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;;;;;19;52;0,365384615;13;31;0,419354839;6;21;0,285714286;24;24;1;21;22;6;11;23;6;7;68;7;24;31;15;21;10;4;2;22;21;0;74;;TOTAUX EQUIPE
15;Championat de France;Domicile;Victoire;Charnay;;Starter;A. Steinberga;21;13;0,22;21,22;3;8;0,375;2;7;0,285714286;1;1;1;2;2;1;;;;;;;;9;1;5;6;0;2;1;0;1;4;4;22;9;2;A. Steinberga
15;Championat de France;Domicile;Victoire;Charnay;;Starter;K. Nacickaite;24;5;0,08;24,08;3;5;0,6;1;1;1;2;4;0,5;2;2;1;;;;;;;;10;0;2;2;5;0;0;1;0;1;1;13;16;6;K. Nacickaite
15;Championat de France;Domicile;Victoire;Charnay;Capitaine;Starter;S. Michel;20;16;0,27;20,27;3;6;0,5;2;4;0,5;1;2;0,5;1;2;0,5;;;;;;;;8;0;1;1;3;2;2;0;0;4;1;11;8;17;S. Michel(C)
15;Championat de France;Domicile;Victoire;Charnay;;Starter;P. Astier;30;4;0,07;30,07;4;10;0,4;3;8;0,375;1;2;0,5;2;2;1;;;;;;;;11;1;1;2;4;5;0;0;0;2;2;10;6;18;P. Astier
15;Championat de France;Domicile;Victoire;Charnay;;Starter;A. Spanou;29;58;0,97;29,97;3;7;0,428571429;2;5;0,4;1;2;0,5;0;3;0;;;;;;;;7;2;9;11;3;6;2;0;0;2;5;24;10;25;A. Spanou
15;Championat de France;Domicile;Victoire;Charnay;;Banc;M. Poilvé;2;6;0,1;2,1;0;1;0;0;0;;0;1;0;0;0;;;;;;;;;0;0;1;1;0;0;0;0;0;0;0;-4;0;1;M. Poilvé
15;Championat de France;Domicile;Victoire;Charnay;;Banc;M. Selle;1;39;0,65;1,65;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-2;0;22;M. Selle
15;Championat de France;Domicile;Victoire;Charnay;;Banc;J. Bourgeois;1;18;0,3;1,3;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-4;0;27;J. Bourgeois
15;Championat de France;Domicile;Victoire;Charnay;;Banc;A. Duchet;26;42;0,7;26,7;3;7;0,428571429;1;2;0,5;2;5;0,4;3;3;1;;;;;;;;11;0;4;4;5;1;1;0;0;2;3;25;16;39;A. Duchet
15;Championat de France;Domicile;Victoire;Charnay;;Banc;K. Alexander;23;15;0,25;23,25;11;14;0,785714286;11;14;0,785714286;0;0;;0;0;;;;;;;;;22;6;6;12;1;3;0;0;1;3;0;3;29;40;K. Alexander
15;Championat de France;Domicile;Victoire;Charnay;;Banc;K. Mann;19;24;0,4;19,4;0;2;0;0;2;0;0;0;;0;0;;;;;;;;;0;0;2;2;4;1;0;0;0;1;0;7;3;44;K. Mann
15;Championat de France;Domicile;Victoire;Charnay;;Banc;TOTAUX EQUIPE;;;;;30;60;0,5;22;43;0,511627907;8;17;0,470588235;10;14;0,714285714;22;36;9;11;33;25;10;78;10;34;44;25;22;6;1;2;19;16;0;98;;TOTAUX EQUIPE
16;Championat de France;Exterieur;Victoire;Saint-Amand;;Starter;K. Nacickaite;27;6;0,1;27,1;3;12;0,25;1;4;0,25;2;8;0,25;6;6;1;;;;;;;;14;0;0;0;4;1;1;0;0;0;4;10;9;6;K. Nacickaite
16;Championat de France;Exterieur;Victoire;Saint-Amand;Capitaine;Starter;S. Michel;23;57;0,95;23,95;1;4;0,25;1;2;0,5;0;2;0;3;4;0,75;;;;;;;;5;2;4;6;5;1;3;0;0;1;2;28;14;17;S. Michel(C)
16;Championat de France;Exterieur;Victoire;Saint-Amand;;Starter;A. Spanou;24;24;0,4;24,4;4;9;0,444444444;4;7;0,571428571;0;2;0;4;6;0,666666667;;;;;;;;12;2;1;3;2;6;0;0;1;0;3;4;4;25;A. Spanou
16;Championat de France;Exterieur;Victoire;Saint-Amand;;Starter;A. Duchet;19;20;0,33;19,33;4;8;0,5;3;4;0,75;1;4;0,25;0;0;;;;;;;;;9;0;1;1;5;0;1;0;0;1;1;15;12;39;A. Duchet
16;Championat de France;Exterieur;Victoire;Saint-Amand;;Starter;K. Alexander;23;35;0,58;23,58;7;8;0,875;7;8;0,875;0;0;;4;4;1;;;;;;;;18;2;9;11;0;3;0;1;0;0;4;24;26;40;K. Alexander
16;Championat de France;Exterieur;Victoire;Saint-Amand;;Banc;M. Poilvé;11;41;0,68;11,68;1;3;0,333333333;1;1;1;0;2;0;0;0;;;;;;;;;2;0;0;0;0;1;0;1;0;2;1;4;0;1;M. Poilvé
16;Championat de France;Exterieur;Victoire;Saint-Amand;;Banc;A. Steinberga;20;23;0,38;20,38;4;7;0,571428571;3;6;0,5;1;1;1;6;7;0,857142857;;;;;;;;15;1;3;4;1;1;1;0;0;2;5;16;16;2;A. Steinberga
16;Championat de France;Exterieur;Victoire;Saint-Amand;;Banc;P. Astier;23;43;0,72;23,72;2;4;0,5;2;3;0,666666667;0;1;0;0;0;;;;;;;;;4;1;4;5;4;1;1;0;0;3;1;14;11;18;P. Astier
16;Championat de France;Exterieur;Victoire;Saint-Amand;;Banc;K. Mann;25;51;0,85;25,85;1;4;0,25;1;2;0,5;0;2;0;2;2;1;;;;;;;;4;2;2;4;1;1;1;0;0;1;1;15;6;44;K. Mann
16;Championat de France;Exterieur;Victoire;Saint-Amand;;Banc;TOTAUX EQUIPE;;;;;27;59;0,457627119;23;37;0,621621622;4;22;0,181818182;25;29;0,862068966;28;38;11;19;25;30;9;83;13;26;39;22;15;8;2;1;10;22;0;103;;TOTAUX EQUIPE
17;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;K. Nacickaite;24;28;0,47;24,47;5;12;0,416666667;2;6;0,333333333;3;6;0,5;5;5;1;;;;;;;;18;0;1;1;1;2;1;0;0;4;4;7;12;6;K. Nacickaite
