Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
1/4 de finale;Coupe de France;Domicile;Defaite;Tarbes;;Starter;M. Badiane;33;34;0,57;33,57;4;15;0,266666667;3;10;0,3;1;5;0,2;2;2;1;;;;;;;;11;1;7;8;3;2;1;0;0;1;2;-1;10;25;M. Badiane
1/4 de finale;Coupe de France;Domicile;Defaite;Tarbes;Capitaine;Starter;R. Bernies;34;17;0,28;34,28;2;6;0,333333333;0;2;0;2;4;0,5;3;3;1;;;;;;;;9;1;4;5;3;3;0;0;0;5;3;-5;10;47;R. Bernies(C)
1/4 de finale;Coupe de France;Domicile;Defaite;Tarbes;;Banc;E. Zemoura;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2;E. Zemoura
1/4 de finale;Coupe de France;Domicile;Defaite;Tarbes;;Banc;A. Brun;2;54;0,9;2,9;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-5;0;4;A. Brun
1/4 de finale;Coupe de France;Domicile;Defaite;Tarbes;;Banc;S. Caetano;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;8;S. Caetano
1/4 de finale;Coupe de France;Domicile;Defaite;Tarbes;;Banc;G. Rabot;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;26;G. Rabot
1/4 de finale;Coupe de France;Domicile;Defaite;Tarbes;;Banc;M. Toure;20;36;0,6;20,6;4;8;0,5;3;5;0,6;1;3;0,333333333;2;2;1;;;;;;;;11;0;2;2;1;1;2;0;1;4;1;-4;11;28;M. Toure
1/4 de finale;Coupe de France;Domicile;Defaite;Tarbes;;Banc;K. Linskens;19;12;0,2;19,2;4;6;0,666666667;3;4;0,75;1;2;0,5;0;0;;;;;;;;;9;0;3;3;3;4;2;1;0;4;1;-10;12;31;K. Linskens
1/4 de finale;Coupe de France;Domicile;Defaite;Tarbes;;Banc;TOTAUX EQUIPE;;;;;22;54;0,407407407;17;36;0,472222222;5;18;0,277777778;15;17;0,882352941;17;26;2;14;20;;8;64;5;26;31;15;15;7;2;2;21;16;0;70;;TOTAUX EQUIPE
1;Championat de France;Domicile;Victoire;Landerneau;;Starter;E. Naigre;17;52;0,87;17,87;1;4;0,25;1;3;0,333333333;0;1;0;0;0;;;;;;;;;2;0;4;4;1;3;1;0;1;4;1;-1;2;13;E. Naigre
1;Championat de France;Domicile;Victoire;Landerneau;;Starter;M. Badiane;27;2;0,03;27,03;6;10;0,6;5;9;0,555555556;1;1;1;1;1;1;;;;;;;;14;2;8;10;3;4;2;0;1;2;1;4;21;25;M. Badiane
1;Championat de France;Domicile;Victoire;Landerneau;;Starter;G. Rabot;27;1;0,02;27,02;0;4;0;0;4;0;0;0;;0;0;;;;;;;;;0;2;9;11;3;3;0;0;0;2;0;12;7;26;G. Rabot
1;Championat de France;Domicile;Victoire;Landerneau;;Starter;M. Toure;34;8;0,13;34,13;4;15;0,266666667;1;6;0,166666667;3;9;0,333333333;2;2;1;;;;;;;;13;0;3;3;0;3;1;1;0;2;4;18;4;28;M. Toure
1;Championat de France;Domicile;Victoire;Landerneau;Capitaine;Starter;R. Bernies;26;52;0,87;26,87;3;3;1;2;2;1;1;1;1;0;0;;;;;;;;;7;1;2;3;3;10;1;1;0;2;2;18;5;47;R. Bernies(C)
1;Championat de France;Domicile;Victoire;Landerneau;;Banc;M. Traore;0;32;0,53;0,53;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;3;0;1;M. Traore
1;Championat de France;Domicile;Victoire;Landerneau;;Banc;E. Zemoura;1;37;0,62;1,62;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;1;1;0;0;1;0;0;1;0;3;2;2;E. Zemoura
1;Championat de France;Domicile;Victoire;Landerneau;;Banc;A. Alston;25;60;1;26;4;10;0,4;3;5;0,6;1;5;0,2;5;6;0,833333333;;;;;;;;14;2;0;2;5;1;0;0;1;2;7;7;13;4;A. Alston
1;Championat de France;Domicile;Victoire;Landerneau;;Banc;S. Caetano;3;54;0,9;3,9;0;2;0;0;0;;0;2;0;1;2;0,5;;;;;;;;1;0;1;1;0;0;0;0;0;1;1;-6;-1;8;S. Caetano
1;Championat de France;Domicile;Victoire;Landerneau;;Banc;A. Jenkins;15;58;0,97;15,97;3;9;0,333333333;3;9;0,333333333;0;0;;3;7;0,428571429;;;;;;;;9;4;6;10;0;2;1;1;2;0;4;20;9;24;A. Jenkins
