Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
22;Championat de France;Domicile;Victoire;Tarbes;;Starter;J. Bailey;30;46;0,77;30,77;3;10;0,3;3;4;0,75;0;6;0;0;2;0;;;;;;;;6;2;8;10;4;1;3;0;0;3;2;6;13;10;J. Bailey
22;Championat de France;Domicile;Victoire;Tarbes;Capitaine;Starter;K. Elenga;25;38;0,63;25,63;5;8;0,625;3;4;0,75;2;4;0,5;3;4;0,75;;;;;;;;15;1;0;1;0;2;0;1;0;3;2;6;11;18;K. Elenga(C)
22;Championat de France;Domicile;Victoire;Tarbes;;Starter;O. Monpierre;21;32;0,53;21,53;0;5;0;0;2;0;0;3;0;2;4;0,5;;;;;;;;2;1;4;5;3;0;2;1;0;0;3;6;6;31;O. Monpierre
22;Championat de France;Domicile;Victoire;Tarbes;;Banc;A. Merceron;8;4;0,07;8,07;0;1;0;0;0;;0;1;0;0;0;;;;;;;;;0;2;1;3;0;0;0;0;0;0;1;-5;2;4;A. Merceron
22;Championat de France;Domicile;Victoire;Tarbes;;Banc;N. Fofana;12;44;0,73;12,73;2;5;0,4;2;4;0,5;0;1;0;0;0;;;;;;;;;4;0;1;1;0;1;0;0;0;1;0;-4;1;7;N. Fofana
22;Championat de France;Domicile;Victoire;Tarbes;;Banc;M. Dursus;18;26;0,43;18,43;2;6;0,333333333;2;3;0,666666667;0;3;0;8;8;1;;;;;;;;12;1;1;2;2;1;0;0;0;0;5;16;11;8;M. Dursus
22;Championat de France;Domicile;Victoire;Tarbes;;Banc;I. Arrondo;3;37;0,62;3,62;0;2;0;0;0;;0;2;0;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-3;-2;9;I. Arrondo
22;Championat de France;Domicile;Victoire;Tarbes;;Banc;L. Lacan;27;27;0,45;27,45;6;8;0,75;1;1;1;5;7;0,714285714;2;2;1;;;;;;;;19;0;4;4;4;1;0;0;0;1;2;3;24;32;L. Lacan
22;Championat de France;Domicile;Victoire;Tarbes;;Banc;TOTAUX EQUIPE;;;;;23;59;0,389830508;16;30;0,533333333;7;29;0,24137931;18;26;0,692307692;;;;;;;;71;12;29;41;18;10;7;2;1;11;20;0;85;;TOTAUX EQUIPE
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Starter;J. Wojta;30;58;0,97;30,97;2;8;0,25;1;5;0,2;1;3;0,333333333;4;4;1;;;;;;;;9;5;2;7;1;1;2;0;0;4;3;-1;12;2;J. Wojta
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Starter;N. Fofana;11;38;0,63;11,63;0;1;0;0;1;0;0;0;;0;0;;;;;;;;;0;0;2;2;0;3;2;0;0;5;0;-8;0;7;N. Fofana
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Starter;J. Bailey;33;21;0,35;33,35;6;21;0,285714286;1;10;0,1;5;11;0,454545455;5;8;0,625;;;;;;;;22;7;3;10;5;2;3;0;0;3;5;-6;20;10;J. Bailey
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;Capitaine;Starter;K. Elenga;29;44;0,73;29,73;2;7;0,285714286;1;3;0,333333333;1;4;0,25;0;0;;;;;;;;;5;1;1;2;2;3;2;0;0;4;1;-13;3;18;K. Elenga(C)
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Starter;O. Monpierre;15;22;0,37;15,37;1;6;0,166666667;1;5;0,2;0;1;0;4;4;1;;;;;;;;6;1;2;3;0;1;1;1;0;4;2;-1;5;31;O. Monpierre
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;A. Merceron;20;17;0,28;20,28;2;4;0,5;1;3;0,333333333;1;1;1;4;4;1;;;;;;;;9;2;1;3;1;2;0;0;0;0;3;-11;9;4;A. Merceron
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;M. Dursus;12;22;0,37;12,37;2;5;0,4;0;2;0;2;3;0,666666667;3;3;1;;;;;;;;9;0;1;1;0;1;1;0;0;2;1;-5;7;8;M. Dursus
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;I. Arrondo;16;3;0,05;16,05;0;3;0;0;0;;0;3;0;1;2;0,5;;;;;;;;1;1;0;1;3;1;0;0;0;1;1;-5;0;9;I. Arrondo
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;M. Ounounou;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;13;M. Ounounou
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;C. Perdriau;4;6;0,1;4,1;0;1;0;0;1;0;0;0;;0;0;;;;;;;;;0;0;1;1;0;0;0;0;1;0;0;8;0;14;C. Perdriau
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;L. Lacan;26;8;0,13;26,13;4;11;0,363636364;2;5;0,4;2;6;0,333333333;2;5;0,4;;;;;;;;12;1;2;3;0;3;4;0;0;1;8;-3;6;32;L. Lacan
1/4 finale Aller;Playoff;Domicile;Defaite;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;;;;;19;67;0,28358209;7;35;0,2;12;32;0,375;23;30;0,766666667;;;;;;;;73;19;18;37;12;18;15;1;1;24;24;0;65;;TOTAUX EQUIPE
1/4 finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;J. Wojta;33;29;0,48;33,48;9;14;0,642857143;7;9;0,777777778;2;5;0,4;3;4;0,75;;;;;;;;23;0;9;9;2;2;4;1;0;4;4;-4;31;2;J. Wojta
1/4 finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;N. Fofana;25;53;0,88;25,88;4;8;0,5;4;7;0,571428571;0;1;0;0;0;;;;;;;;;8;1;2;3;2;1;0;0;0;1;1;-17;8;7;N. Fofana
1/4 finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;J. Bailey;26;6;0,1;26,1;6;14;0,428571429;4;9;0,444444444;2;5;0,4;1;1;1;;;;;;;;15;0;3;3;2;2;2;0;0;5;3;-5;12;10;J. Bailey
1/4 finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;Capitaine;Starter;K. Elenga;23;55;0,92;23,92;2;6;0,333333333;1;2;0,5;1;4;0,25;0;0;;;;;;;;;5;0;1;1;3;1;1;0;0;4;0;-11;5;18;K. Elenga(C)
1/4 finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;O. Monpierre;19;45;0,75;19,75;1;5;0,2;1;4;0,25;0;1;0;1;2;0,5;;;;;;;;3;1;2;3;6;1;1;0;0;0;1;6;7;31;O. Monpierre
1/4 finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;A. Merceron;16;23;0,38;16,38;2;4;0,5;2;3;0,666666667;0;1;0;1;1;1;;;;;;;;5;2;2;4;3;1;0;0;0;1;2;9;9;4;A. Merceron
1/4 finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;M. Dursus;16;34;0,57;16,57;1;3;0,333333333;0;2;0;1;1;1;4;4;1;;;;;;;;7;0;3;3;3;1;0;0;0;1;1;-5;10;8;M. Dursus
1/4 finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;I. Arrondo;16;24;0,4;16,4;2;3;0,666666667;1;2;0,5;1;1;1;2;2;1;;;;;;;;7;1;1;2;1;1;0;0;0;1;2;-8;8;9;I. Arrondo
1/4 finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;C. Perdriau;1;45;0,75;1,75;1;1;1;1;1;1;0;0;;1;2;0,5;;;;;;;;3;0;0;0;0;0;0;1;0;0;1;0;3;14;C. Perdriau
1/4 finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;L. Lacan;19;46;0,77;19,77;5;10;0,5;4;8;0,5;1;2;0,5;4;6;0,666666667;;;;;;;;15;0;2;2;1;3;1;1;0;4;4;-10;10;32;L. Lacan
1/4 finale Retour;Playoff;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;;;;;33;68;0,485294118;25;47;0,531914894;8;21;0,380952381;17;22;0,772727273;;;;;;;;91;5;26;31;23;13;9;3;0;21;19;0;104;;TOTAUX EQUIPE
